reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption
READ-057125,ROB-0037,2023-08-03 00:00:00,0.469,51.6,86.0,1848.8
READ-057126,ROB-0037,2023-08-03 06:00:00,0.247,55.0,126.3,1630.5
READ-057127,ROB-0037,2023-08-03 12:00:00,0.155,51.9,109.2,1056.2
READ-057128,ROB-0037,2023-08-03 18:00:00,0.272,62.1,115.4,1533.5
READ-057129,ROB-0037,2023-08-04 00:00:00,0.544,63.9,142.0,664.8
READ-057130,ROB-0037,2023-08-04 06:00:00,0.309,65.6,98.8,1592.3
READ-057131,ROB-0037,2023-08-04 12:00:00,0.167,52.4,138.7,938.7
READ-057132,ROB-0037,2023-08-04 18:00:00,0.209,44.9,83.9,951.9
READ-057133,ROB-0037,2023-08-05 00:00:00,0.341,57.9,131.0,999.8
READ-057134,ROB-0037,2023-08-05 06:00:00,0.361,69.2,67.0,1836.3
READ-057135,ROB-0037,2023-08-05 12:00:00,0.209,56.5,98.7,1694.6
READ-057136,ROB-0037,2023-08-05 18:00:00,0.398,45.8,118.6,1695.7
READ-057137,ROB-0037,2023-08-06 00:00:00,0.57,71.2,126.2,1418.8
READ-057138,ROB-0037,2023-08-06 06:00:00,0.34,48.5,68.7,845.8
READ-057139,ROB-0037,2023-08-06 12:00:00,0.212,43.5,149.3,928.4
READ-057140,ROB-0037,2023-08-06 18:00:00,0.541,49.4,113.9,1032.7
READ-057141,ROB-0037,2023-08-07 00:00:00,0.28,66.8,135.4,1435.0
READ-057142,ROB-0037,2023-08-07 06:00:00,0.227,54.6,65.2,821.9
READ-057143,ROB-0037,2023-08-07 12:00:00,0.369,44.7,83.7,849.8
READ-057144,ROB-0037,2023-08-07 18:00:00,0.185,45.5,63.5,562.1
READ-057145,ROB-0037,2023-08-08 00:00:00,0.364,70.2,123.3,907.3
READ-057146,ROB-0037,2023-08-08 06:00:00,0.323,61.5,74.8,1394.8
READ-057147,ROB-0037,2023-08-08 12:00:00,0.456,58.9,128.7,1688.6
READ-057148,ROB-0037,2023-08-08 18:00:00,0.18,68.1,64.9,662.9
READ-057149,ROB-0037,2023-08-09 00:00:00,0.18,53.6,85.9,1225.1
READ-057150,ROB-0037,2023-08-09 06:00:00,0.326,49.6,144.9,1620.3
READ-057151,ROB-0037,2023-08-09 12:00:00,0.553,62.5,64.3,1766.5
READ-057152,ROB-0037,2023-08-09 18:00:00,0.154,68.8,111.3,1762.6
READ-057153,ROB-0037,2023-08-10 00:00:00,0.237,43.4,111.8,1848.6
READ-057154,ROB-0037,2023-08-10 06:00:00,0.297,53.7,146.5,838.9
READ-057155,ROB-0037,2023-08-10 12:00:00,0.523,56.6,93.0,833.6
READ-057156,ROB-0037,2023-08-10 18:00:00,0.22,68.7,107.5,682.4
READ-057157,ROB-0037,2023-08-11 00:00:00,0.405,63.3,74.9,777.5
READ-057158,ROB-0037,2023-08-11 06:00:00,0.624,48.3,54.3,1711.3
READ-057159,ROB-0037,2023-08-11 12:00:00,0.443,61.8,91.5,1922.3
READ-057160,ROB-0037,2023-08-11 18:00:00,0.243,72.5,83.3,684.5
READ-057161,ROB-0037,2023-08-12 00:00:00,0.347,59.3,83.2,1238.3
READ-057162,ROB-0037,2023-08-12 06:00:00,0.279,60.6,139.6,1105.5
READ-057163,ROB-0037,2023-08-12 12:00:00,0.31,56.5,87.1,1643.8
READ-057164,ROB-0037,2023-08-12 18:00:00,0.349,44.8,162.8,868.8
READ-057165,ROB-0037,2023-08-13 00:00:00,0.463,68.6,106.3,1746.3
READ-057166,ROB-0037,2023-08-13 06:00:00,0.356,46.7,116.2,1869.3
READ-057167,ROB-0037,2023-08-13 12:00:00,0.503,46.5,149.9,1939.5
READ-057168,ROB-0037,2023-08-13 18:00:00,0.264,67.7,106.7,1451.5
READ-057169,ROB-0037,2023-08-14 00:00:00,0.159,45.6,62.5,896.0
READ-057170,ROB-0037,2023-08-14 06:00:00,0.205,49.9,96.9,1095.5
READ-057171,ROB-0037,2023-08-14 12:00:00,0.536,67.9,97.5,1279.7
READ-057172,ROB-0037,2023-08-14 18:00:00,0.316,47.8,133.6,1915.2
READ-057173,ROB-0037,2023-08-15 00:00:00,0.458,55.2,119.9,1350.2
READ-057174,ROB-0037,2023-08-15 06:00:00,0.207,67.2,66.9,949.1
READ-057175,ROB-0037,2023-08-15 12:00:00,0.189,68.9,98.5,2060.6
READ-057176,ROB-0037,2023-08-15 18:00:00,0.184,55.5,87.3,703.5
READ-057177,ROB-0037,2023-08-16 00:00:00,0.542,49.0,135.8,1605.1
READ-057178,ROB-0037,2023-08-16 06:00:00,0.493,46.3,81.2,564.0
READ-057179,ROB-0037,2023-08-16 12:00:00,0.289,43.5,145.7,1164.8
READ-057180,ROB-0037,2023-08-16 18:00:00,0.295,61.4,131.0,881.7
READ-057181,ROB-0037,2023-08-17 00:00:00,0.222,66.9,148.3,1213.2
READ-057182,ROB-0037,2023-08-17 06:00:00,0.281,50.9,110.8,1836.8
READ-057183,ROB-0037,2023-08-17 12:00:00,0.383,42.9,67.8,949.9
READ-057184,ROB-0037,2023-08-17 18:00:00,0.476,52.0,58.5,2008.6
READ-057185,ROB-0037,2023-08-18 00:00:00,0.2,68.5,164.5,771.0
READ-057186,ROB-0037,2023-08-18 06:00:00,0.461,68.7,111.4,1043.4
READ-057187,ROB-0037,2023-08-18 12:00:00,0.481,70.9,119.5,1222.0
READ-057188,ROB-0037,2023-08-18 18:00:00,0.532,64.5,101.8,1331.5
READ-057189,ROB-0037,2023-08-19 00:00:00,0.318,66.8,83.4,601.8
READ-057190,ROB-0037,2023-08-19 06:00:00,0.258,56.5,56.9,1433.7
READ-057191,ROB-0037,2023-08-19 12:00:00,0.367,60.0,100.9,1257.7
READ-057192,ROB-0037,2023-08-19 18:00:00,0.497,54.4,69.1,948.6
READ-057193,ROB-0037,2023-08-20 00:00:00,0.489,45.6,105.2,861.2
READ-057194,ROB-0037,2023-08-20 06:00:00,0.247,63.0,102.9,883.1
READ-057195,ROB-0037,2023-08-20 12:00:00,0.223,51.6,105.7,910.0
READ-057196,ROB-0037,2023-08-20 18:00:00,0.485,73.6,118.9,645.6
READ-057197,ROB-0037,2023-08-21 00:00:00,0.239,66.5,111.2,1449.0
READ-057198,ROB-0037,2023-08-21 06:00:00,0.362,51.2,140.2,903.2
READ-057199,ROB-0037,2023-08-21 12:00:00,0.238,61.4,139.5,1051.1
READ-057200,ROB-0037,2023-08-21 18:00:00,0.499,44.0,132.1,1760.5
READ-057201,ROB-0037,2023-08-22 00:00:00,0.599,45.6,91.9,685.5
READ-057202,ROB-0037,2023-08-22 06:00:00,0.196,50.6,82.7,1334.9
READ-057203,ROB-0037,2023-08-22 12:00:00,0.425,48.8,135.1,1966.6
READ-057204,ROB-0037,2023-08-22 18:00:00,0.295,48.1,108.7,2066.6
READ-057205,ROB-0037,2023-08-23 00:00:00,0.391,52.8,144.7,1439.2
READ-057206,ROB-0037,2023-08-23 06:00:00,0.307,48.5,136.1,619.6
READ-057207,ROB-0037,2023-08-23 12:00:00,0.371,45.7,140.8,1453.8
READ-057208,ROB-0037,2023-08-23 18:00:00,0.365,51.6,63.7,1497.5
READ-057209,ROB-0037,2023-08-24 00:00:00,0.49,43.2,142.1,1484.9
READ-057210,ROB-0037,2023-08-24 06:00:00,0.561,66.3,156.1,980.3
READ-057211,ROB-0037,2023-08-24 12:00:00,0.214,61.4,141.9,1620.3
READ-057212,ROB-0037,2023-08-24 18:00:00,0.175,49.7,131.5,1274.3
READ-057213,ROB-0037,2023-08-25 00:00:00,0.284,70.0,69.1,646.5
READ-057214,ROB-0037,2023-08-25 06:00:00,0.286,53.2,81.5,1268.8
READ-057215,ROB-0037,2023-08-25 12:00:00,0.477,51.8,124.8,593.4
READ-057216,ROB-0037,2023-08-25 18:00:00,0.322,65.5,125.3,1145.1
READ-057217,ROB-0037,2023-08-26 00:00:00,0.582,70.1,130.9,955.8
READ-057218,ROB-0037,2023-08-26 06:00:00,0.482,73.0,104.4,1080.3
READ-057219,ROB-0037,2023-08-26 12:00:00,0.173,72.8,103.0,1246.5
READ-057220,ROB-0037,2023-08-26 18:00:00,0.232,53.3,151.3,1891.0
READ-057221,ROB-0037,2023-08-27 00:00:00,0.45,47.0,151.7,1566.7
READ-057222,ROB-0037,2023-08-27 06:00:00,0.282,60.5,70.0,578.1
READ-057223,ROB-0037,2023-08-27 12:00:00,0.142,59.7,143.2,1235.1
READ-057224,ROB-0037,2023-08-27 18:00:00,0.497,64.5,99.7,1678.9
READ-057225,ROB-0037,2023-08-28 00:00:00,0.451,65.0,107.1,1745.1
READ-057226,ROB-0037,2023-08-28 06:00:00,0.358,51.7,152.4,1056.8
READ-057227,ROB-0037,2023-08-28 12:00:00,0.286,62.8,93.1,1368.6
READ-057228,ROB-0037,2023-08-28 18:00:00,0.393,69.9,62.5,763.2
READ-057229,ROB-0037,2023-08-29 00:00:00,0.423,51.2,150.6,902.9
READ-057230,ROB-0037,2023-08-29 06:00:00,0.493,63.4,125.3,1779.2
READ-057231,ROB-0037,2023-08-29 12:00:00,0.432,56.8,70.1,546.5
READ-057232,ROB-0037,2023-08-29 18:00:00,0.456,51.4,108.7,1803.2
READ-057233,ROB-0037,2023-08-30 00:00:00,0.368,60.3,113.6,1707.4
READ-057234,ROB-0037,2023-08-30 06:00:00,0.567,43.5,160.9,1367.2
READ-057235,ROB-0037,2023-08-30 12:00:00,0.484,60.6,61.7,718.9
READ-057236,ROB-0037,2023-08-30 18:00:00,0.247,44.5,91.2,1451.9
READ-057237,ROB-0037,2023-08-31 00:00:00,0.581,62.1,79.0,588.4
READ-057238,ROB-0037,2023-08-31 06:00:00,0.433,64.2,83.2,2019.1
READ-057239,ROB-0037,2023-08-31 12:00:00,0.551,57.8,151.2,628.1
READ-057240,ROB-0037,2023-08-31 18:00:00,0.503,59.5,149.8,688.8
READ-057241,ROB-0037,2023-09-01 00:00:00,0.544,58.5,157.2,1232.7
READ-057242,ROB-0037,2023-09-01 06:00:00,0.37,65.9,123.2,1207.8
READ-057243,ROB-0037,2023-09-01 12:00:00,0.509,67.1,61.5,2051.6
READ-057244,ROB-0037,2023-09-01 18:00:00,0.353,58.9,58.2,863.1
READ-057245,ROB-0037,2023-09-02 00:00:00,0.462,51.1,111.6,1346.3
READ-057246,ROB-0037,2023-09-02 06:00:00,0.545,69.7,80.9,1314.1
READ-057247,ROB-0037,2023-09-02 12:00:00,0.541,44.8,54.8,1550.8
READ-057248,ROB-0037,2023-09-02 18:00:00,0.15,44.4,132.0,967.6
READ-057249,ROB-0037,2023-09-03 00:00:00,0.279,44.9,98.5,1717.9
READ-057250,ROB-0037,2023-09-03 06:00:00,0.407,44.8,115.7,642.9
READ-057251,ROB-0037,2023-09-03 12:00:00,0.474,61.8,109.3,1472.9
READ-057252,ROB-0037,2023-09-03 18:00:00,0.44,73.4,70.2,2042.9
READ-057253,ROB-0037,2023-09-04 00:00:00,0.584,70.6,112.0,970.1
READ-057254,ROB-0037,2023-09-04 06:00:00,0.219,59.5,135.3,1772.0
READ-057255,ROB-0037,2023-09-04 12:00:00,0.327,60.2,72.6,2018.3
READ-057256,ROB-0037,2023-09-04 18:00:00,0.566,65.1,73.1,1077.3
READ-057257,ROB-0037,2023-09-05 00:00:00,0.429,72.4,116.4,658.9
READ-057258,ROB-0037,2023-09-05 06:00:00,0.196,73.9,86.3,777.8
READ-057259,ROB-0037,2023-09-05 12:00:00,0.343,74.7,58.8,1936.9
READ-057260,ROB-0037,2023-09-05 18:00:00,0.548,58.4,79.6,1140.3
READ-057261,ROB-0037,2023-09-06 00:00:00,0.479,49.7,60.4,1059.8
READ-057262,ROB-0037,2023-09-06 06:00:00,0.451,66.0,107.9,1839.8
READ-057263,ROB-0037,2023-09-06 12:00:00,0.182,72.4,65.1,657.0
READ-057264,ROB-0037,2023-09-06 18:00:00,0.299,63.3,69.7,1372.5
READ-057265,ROB-0037,2023-09-07 00:00:00,0.622,48.1,60.0,1924.2
READ-057266,ROB-0037,2023-09-07 06:00:00,0.377,54.1,103.0,1653.9
READ-057267,ROB-0037,2023-09-07 12:00:00,0.312,55.1,138.4,1988.6
READ-057268,ROB-0037,2023-09-07 18:00:00,0.416,46.8,136.9,1361.0
READ-057269,ROB-0037,2023-09-08 00:00:00,0.307,72.0,68.7,2016.5
READ-057270,ROB-0037,2023-09-08 06:00:00,0.393,59.2,136.3,1825.0
READ-057271,ROB-0037,2023-09-08 12:00:00,0.484,75.5,158.2,1093.2
READ-057272,ROB-0037,2023-09-08 18:00:00,0.34,56.6,88.9,882.7
READ-057273,ROB-0037,2023-09-09 00:00:00,0.159,62.5,129.1,1908.0
READ-057274,ROB-0037,2023-09-09 06:00:00,0.575,43.4,113.9,940.7
READ-057275,ROB-0037,2023-09-09 12:00:00,0.403,61.9,101.2,860.0
READ-057276,ROB-0037,2023-09-09 18:00:00,0.567,61.5,127.9,583.1
READ-057277,ROB-0037,2023-09-10 00:00:00,0.511,70.6,79.3,1087.9
READ-057278,ROB-0037,2023-09-10 06:00:00,0.477,62.3,124.9,1102.0
READ-057279,ROB-0037,2023-09-10 12:00:00,0.357,73.9,82.4,1744.5
READ-057280,ROB-0037,2023-09-10 18:00:00,0.169,71.9,152.6,1250.3
READ-057281,ROB-0037,2023-09-11 00:00:00,0.423,61.9,134.0,1627.5
READ-057282,ROB-0037,2023-09-11 06:00:00,0.172,55.6,100.1,2084.9
READ-057283,ROB-0037,2023-09-11 12:00:00,0.549,48.1,108.8,827.2
READ-057284,ROB-0037,2023-09-11 18:00:00,0.248,50.8,106.1,1258.3
READ-057285,ROB-0037,2023-09-12 00:00:00,0.471,57.3,163.5,579.6
READ-057286,ROB-0037,2023-09-12 06:00:00,0.48,68.9,158.4,830.0
READ-057287,ROB-0037,2023-09-12 12:00:00,0.379,43.7,134.0,1216.1
READ-057288,ROB-0037,2023-09-12 18:00:00,0.395,60.9,162.3,1112.1
READ-057289,ROB-0037,2023-09-13 00:00:00,0.219,72.5,71.7,810.5
READ-057290,ROB-0037,2023-09-13 06:00:00,0.382,45.7,106.0,868.6
READ-057291,ROB-0037,2023-09-13 12:00:00,0.166,50.8,128.2,724.0
READ-057292,ROB-0037,2023-09-13 18:00:00,0.594,69.5,75.9,800.8
READ-057293,ROB-0037,2023-09-14 00:00:00,0.181,66.1,131.3,766.2
READ-057294,ROB-0037,2023-09-14 06:00:00,0.434,66.4,133.7,734.5
READ-057295,ROB-0037,2023-09-14 12:00:00,0.479,59.3,147.0,662.6
READ-057296,ROB-0037,2023-09-14 18:00:00,0.405,67.3,134.8,779.4
READ-057297,ROB-0037,2023-09-15 00:00:00,0.332,48.1,92.9,1173.4
READ-057298,ROB-0037,2023-09-15 06:00:00,0.491,48.3,56.4,936.4
READ-057299,ROB-0037,2023-09-15 12:00:00,0.581,72.6,94.8,1293.1
READ-057300,ROB-0037,2023-09-15 18:00:00,0.602,58.4,97.5,1441.2
READ-057301,ROB-0037,2023-09-16 00:00:00,0.534,59.3,148.3,1006.0
READ-057302,ROB-0037,2023-09-16 06:00:00,0.447,44.1,105.1,632.8
READ-057303,ROB-0037,2023-09-16 12:00:00,0.309,45.6,74.1,1975.1
READ-057304,ROB-0037,2023-09-16 18:00:00,0.56,61.1,73.4,765.7
READ-057305,ROB-0037,2023-09-17 00:00:00,0.319,52.3,164.7,727.7
READ-057306,ROB-0037,2023-09-17 06:00:00,0.429,68.4,97.9,1023.9
READ-057307,ROB-0037,2023-09-17 12:00:00,0.464,57.7,153.8,887.8
READ-057308,ROB-0037,2023-09-17 18:00:00,0.417,45.0,145.5,664.0
READ-057309,ROB-0037,2023-09-18 00:00:00,0.407,47.9,120.0,1307.8
READ-057310,ROB-0037,2023-09-18 06:00:00,0.353,62.1,70.6,637.4
READ-057311,ROB-0037,2023-09-18 12:00:00,0.496,43.9,93.5,1644.0
READ-057312,ROB-0037,2023-09-18 18:00:00,0.334,72.3,146.9,1350.1
READ-057313,ROB-0037,2023-09-19 00:00:00,0.551,49.5,115.7,1863.7
READ-057314,ROB-0037,2023-09-19 06:00:00,0.326,45.3,129.6,1368.7
READ-057315,ROB-0037,2023-09-19 12:00:00,0.401,71.1,90.0,1614.1
READ-057316,ROB-0037,2023-09-19 18:00:00,0.277,55.3,112.7,1849.4
READ-057317,ROB-0037,2023-09-20 00:00:00,0.391,55.1,63.0,1205.0
READ-057318,ROB-0037,2023-09-20 06:00:00,0.315,56.6,96.7,1141.8
READ-057319,ROB-0037,2023-09-20 12:00:00,0.608,63.9,116.6,1968.3
READ-057320,ROB-0037,2023-09-20 18:00:00,0.535,53.4,76.6,1391.0
READ-057321,ROB-0037,2023-09-21 00:00:00,0.305,73.0,76.2,684.6
READ-057322,ROB-0037,2023-09-21 06:00:00,0.538,57.1,108.2,1111.2
READ-057323,ROB-0037,2023-09-21 12:00:00,0.585,45.7,158.7,623.0
READ-057324,ROB-0037,2023-09-21 18:00:00,0.304,67.0,103.2,583.2
READ-057325,ROB-0037,2023-09-22 00:00:00,0.387,50.2,104.3,1263.0
READ-057326,ROB-0037,2023-09-22 06:00:00,0.44,47.8,59.6,2051.7
READ-057327,ROB-0037,2023-09-22 12:00:00,0.41,53.7,93.2,1945.5
READ-057328,ROB-0037,2023-09-22 18:00:00,0.468,51.3,95.7,1462.5
READ-057329,ROB-0037,2023-09-23 00:00:00,0.217,68.2,99.9,960.7
READ-057330,ROB-0037,2023-09-23 06:00:00,0.154,57.2,115.8,1055.9
READ-057331,ROB-0037,2023-09-23 12:00:00,0.334,52.9,123.5,885.8
READ-057332,ROB-0037,2023-09-23 18:00:00,0.553,54.7,116.3,1799.4
READ-057333,ROB-0037,2023-09-24 00:00:00,0.506,69.6,100.9,752.2
READ-057334,ROB-0037,2023-09-24 06:00:00,0.306,61.2,68.0,2077.8
READ-057335,ROB-0037,2023-09-24 12:00:00,0.193,56.7,105.3,854.1
READ-057336,ROB-0037,2023-09-24 18:00:00,0.271,52.5,59.1,1241.3
READ-057337,ROB-0037,2023-09-25 00:00:00,0.281,54.8,131.4,1624.7
READ-057338,ROB-0037,2023-09-25 06:00:00,0.478,65.9,55.1,1374.0
READ-057339,ROB-0037,2023-09-25 12:00:00,0.596,48.0,140.0,1382.2
READ-057340,ROB-0037,2023-09-25 18:00:00,0.224,63.4,94.1,1596.9
READ-057341,ROB-0037,2023-09-26 00:00:00,0.571,57.9,108.3,667.3
READ-057342,ROB-0037,2023-09-26 06:00:00,0.286,48.7,96.7,1331.2
READ-057343,ROB-0037,2023-09-26 12:00:00,0.51,48.1,57.0,1659.8
READ-057344,ROB-0037,2023-09-26 18:00:00,0.593,54.1,89.8,1421.7
READ-057345,ROB-0037,2023-09-27 00:00:00,0.488,48.9,119.5,2182.7
READ-057346,ROB-0037,2023-09-27 06:00:00,0.306,51.9,82.5,1123.6
READ-057347,ROB-0037,2023-09-27 12:00:00,0.197,63.9,160.0,1295.7
READ-057348,ROB-0037,2023-09-27 18:00:00,0.367,45.6,58.7,968.4
READ-057349,ROB-0037,2023-09-28 00:00:00,0.257,68.9,71.9,1405.5
READ-057350,ROB-0037,2023-09-28 06:00:00,0.442,44.2,134.9,1506.5
READ-057351,ROB-0037,2023-09-28 12:00:00,0.313,50.2,132.5,1043.5
READ-057352,ROB-0037,2023-09-28 18:00:00,0.378,68.5,150.1,561.2
READ-057353,ROB-0037,2023-09-29 00:00:00,0.558,61.8,123.1,1775.5
READ-057354,ROB-0037,2023-09-29 06:00:00,0.53,67.6,66.8,1030.5
READ-057355,ROB-0037,2023-09-29 12:00:00,0.605,54.4,78.8,838.1
READ-057356,ROB-0037,2023-09-29 18:00:00,0.163,56.9,159.0,1598.4
READ-057357,ROB-0037,2023-09-30 00:00:00,0.413,49.6,109.3,886.1
READ-057358,ROB-0037,2023-09-30 06:00:00,0.477,62.0,88.9,932.0
READ-057359,ROB-0037,2023-09-30 12:00:00,0.4,46.5,137.3,834.1
READ-057360,ROB-0037,2023-09-30 18:00:00,0.35,63.4,63.9,1137.0
READ-057361,ROB-0037,2023-10-01 00:00:00,0.207,45.7,81.5,951.4
READ-057362,ROB-0037,2023-10-01 06:00:00,0.286,57.2,87.1,1311.8
READ-057363,ROB-0037,2023-10-01 12:00:00,0.187,54.5,162.0,1871.3
READ-057364,ROB-0037,2023-10-01 18:00:00,0.353,71.9,70.9,1633.1
READ-057365,ROB-0037,2023-10-02 00:00:00,0.548,48.6,137.7,989.9
READ-057366,ROB-0037,2023-10-02 06:00:00,0.519,52.4,176.6,583.7
READ-057367,ROB-0037,2023-10-02 12:00:00,0.168,48.3,154.1,1474.5
READ-057368,ROB-0037,2023-10-02 18:00:00,0.458,59.5,157.7,1733.2
READ-057369,ROB-0037,2023-10-03 00:00:00,0.537,70.2,60.2,1698.0
READ-057370,ROB-0037,2023-10-03 06:00:00,0.342,44.0,98.7,1716.1
READ-057371,ROB-0037,2023-10-03 12:00:00,0.571,64.5,163.3,792.4
READ-057372,ROB-0037,2023-10-03 18:00:00,0.332,50.6,89.8,1222.4
READ-057373,ROB-0037,2023-10-04 00:00:00,0.436,55.5,142.2,776.1
READ-057374,ROB-0037,2023-10-04 06:00:00,0.563,70.4,66.0,1839.4
READ-057375,ROB-0037,2023-10-04 12:00:00,0.215,54.8,143.8,1093.1
READ-057376,ROB-0037,2023-10-04 18:00:00,0.296,45.9,52.0,1019.4
READ-057377,ROB-0037,2023-10-05 00:00:00,0.472,76.8,126.2,819.9
READ-057378,ROB-0037,2023-10-05 06:00:00,0.282,67.7,62.5,1012.7
READ-057379,ROB-0037,2023-10-05 12:00:00,0.494,59.7,75.8,1385.1
READ-057380,ROB-0037,2023-10-05 18:00:00,0.183,68.0,79.9,855.7
READ-057381,ROB-0037,2023-10-06 00:00:00,0.431,67.1,65.0,1831.5
READ-057382,ROB-0037,2023-10-06 06:00:00,0.201,56.8,70.3,601.4
READ-057383,ROB-0037,2023-10-06 12:00:00,0.378,61.1,66.0,2012.3
READ-057384,ROB-0037,2023-10-06 18:00:00,0.419,55.3,66.0,1421.8
READ-057385,ROB-0037,2023-10-07 00:00:00,0.248,70.4,138.5,1516.8
READ-057386,ROB-0037,2023-10-07 06:00:00,0.595,46.2,164.5,2058.7
READ-057387,ROB-0037,2023-10-07 12:00:00,0.408,53.6,154.5,1413.0
READ-057388,ROB-0037,2023-10-07 18:00:00,0.337,73.3,125.2,630.2
READ-057389,ROB-0037,2023-10-08 00:00:00,0.321,72.3,115.5,823.2
READ-057390,ROB-0037,2023-10-08 06:00:00,0.419,58.9,72.9,631.3
READ-057391,ROB-0037,2023-10-08 12:00:00,0.185,64.1,133.9,1379.9
READ-057392,ROB-0037,2023-10-08 18:00:00,0.452,69.8,86.4,1683.1
READ-057393,ROB-0037,2023-10-09 00:00:00,0.468,56.2,55.0,987.8
READ-057394,ROB-0037,2023-10-09 06:00:00,0.244,57.0,95.5,1520.3
READ-057395,ROB-0037,2023-10-09 12:00:00,0.411,57.8,145.9,1706.2
READ-057396,ROB-0037,2023-10-09 18:00:00,0.444,70.8,152.5,729.8
READ-057397,ROB-0037,2023-10-10 00:00:00,0.238,68.6,137.3,694.0
READ-057398,ROB-0037,2023-10-10 06:00:00,0.537,71.8,59.0,1775.5
READ-057399,ROB-0037,2023-10-10 12:00:00,0.454,50.5,138.2,1036.7
READ-057400,ROB-0037,2023-10-10 18:00:00,0.284,63.6,118.1,590.7
READ-057401,ROB-0037,2023-10-11 00:00:00,0.156,63.3,105.2,895.1
READ-057402,ROB-0037,2023-10-11 06:00:00,0.157,52.7,62.7,891.0
READ-057403,ROB-0037,2023-10-11 12:00:00,0.569,48.6,73.6,1343.2
READ-057404,ROB-0037,2023-10-11 18:00:00,0.405,59.0,153.1,2015.6
READ-057405,ROB-0037,2023-10-12 00:00:00,0.354,58.5,117.4,1562.2
READ-057406,ROB-0037,2023-10-12 06:00:00,0.406,46.7,120.0,1552.5
READ-057407,ROB-0037,2023-10-12 12:00:00,0.606,53.4,64.0,1355.2
READ-057408,ROB-0037,2023-10-12 18:00:00,0.196,63.0,96.2,691.6
READ-057409,ROB-0037,2023-10-13 00:00:00,0.485,65.2,68.4,1715.5
READ-057410,ROB-0037,2023-10-13 06:00:00,0.468,59.5,107.6,1200.9
READ-057411,ROB-0037,2023-10-13 12:00:00,0.531,72.0,115.9,1681.8
READ-057412,ROB-0037,2023-10-13 18:00:00,0.486,42.0,96.0,1573.7
READ-057413,ROB-0037,2023-10-14 00:00:00,0.353,70.6,67.1,657.3
READ-057414,ROB-0037,2023-10-14 06:00:00,0.307,68.9,59.8,1036.2
READ-057415,ROB-0037,2023-10-14 12:00:00,0.405,53.8,97.4,2076.2
READ-057416,ROB-0037,2023-10-14 18:00:00,0.519,66.9,140.8,1778.9
READ-057417,ROB-0037,2023-10-15 00:00:00,0.642,58.5,83.7,1407.7
READ-057418,ROB-0037,2023-10-15 06:00:00,0.423,62.8,153.1,642.3
READ-057419,ROB-0037,2023-10-15 12:00:00,0.571,63.5,116.2,1026.2
READ-057420,ROB-0037,2023-10-15 18:00:00,0.484,56.8,135.8,1080.4
READ-057421,ROB-0037,2023-10-16 00:00:00,0.337,71.7,145.3,1706.4
READ-057422,ROB-0037,2023-10-16 06:00:00,0.32,63.5,141.8,1169.3
READ-057423,ROB-0037,2023-10-16 12:00:00,0.596,71.1,142.7,1487.9
READ-057424,ROB-0037,2023-10-16 18:00:00,0.388,47.7,78.7,1127.7
READ-057425,ROB-0037,2023-10-17 00:00:00,0.476,45.7,155.0,1585.6
READ-057426,ROB-0037,2023-10-17 06:00:00,0.312,57.1,73.9,1041.6
READ-057427,ROB-0037,2023-10-17 12:00:00,0.323,51.7,96.9,1384.8
READ-057428,ROB-0037,2023-10-17 18:00:00,0.371,74.2,73.5,879.7
READ-057429,ROB-0037,2023-10-18 00:00:00,0.421,68.5,82.8,1822.7
READ-057430,ROB-0037,2023-10-18 06:00:00,0.199,72.2,123.9,1995.9
READ-057431,ROB-0037,2023-10-18 12:00:00,0.369,64.1,93.0,1099.9
READ-057432,ROB-0037,2023-10-18 18:00:00,0.507,48.9,134.5,1828.7
READ-057433,ROB-0037,2023-10-19 00:00:00,0.216,50.7,132.2,856.8
READ-057434,ROB-0037,2023-10-19 06:00:00,0.285,70.8,133.1,779.0
READ-057435,ROB-0037,2023-10-19 12:00:00,0.417,47.3,122.8,2004.3
READ-057436,ROB-0037,2023-10-19 18:00:00,0.588,55.2,124.7,943.6
READ-057437,ROB-0037,2023-10-20 00:00:00,0.308,67.4,98.8,1882.8
READ-057438,ROB-0037,2023-10-20 06:00:00,0.513,71.5,160.9,1312.6
READ-057439,ROB-0037,2023-10-20 12:00:00,0.598,61.2,113.2,1190.6
READ-057440,ROB-0037,2023-10-20 18:00:00,0.427,45.8,70.1,693.0
READ-057441,ROB-0037,2023-10-21 00:00:00,0.435,60.9,133.1,986.1
READ-057442,ROB-0037,2023-10-21 06:00:00,0.22,69.2,66.6,2091.7
READ-057443,ROB-0037,2023-10-21 12:00:00,0.457,48.8,80.4,1118.1
READ-057444,ROB-0037,2023-10-21 18:00:00,0.285,54.3,148.5,613.3
READ-057445,ROB-0037,2023-10-22 00:00:00,0.404,64.6,123.5,1108.8
READ-057446,ROB-0037,2023-10-22 06:00:00,0.373,62.0,87.7,1195.9
READ-057447,ROB-0037,2023-10-22 12:00:00,0.212,63.2,163.6,1874.2
READ-057448,ROB-0037,2023-10-22 18:00:00,0.337,55.1,158.7,1003.0
READ-057449,ROB-0037,2023-10-23 00:00:00,0.613,61.6,105.6,1332.3
READ-057450,ROB-0037,2023-10-23 06:00:00,0.43,52.5,137.7,1319.1
READ-057451,ROB-0037,2023-10-23 12:00:00,0.56,57.8,96.5,660.0
