reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption,model_type,factory_location,operating_environment,cumulative_hours,failure_time,rul_hours_raw,rul_hours,is_failure_robot,label_status,total_maintenance_count,total_downtime_hours,avg_downtime_hours,repair_count,replacement_count,lubrication_count,calibration_count,inspection_count,health_risk_label
READ-065855,ROB-0043,2023-06-17 00:00:00,0.422,48.2,104.5,650.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",768.0,2023-09-10,2040.0,2040.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065856,ROB-0043,2023-06-17 06:00:00,0.196,72.3,140.5,791.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",774.0,2023-09-10,2034.0,2034.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065857,ROB-0043,2023-06-17 12:00:00,0.273,69.6,108.8,1674.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",780.0,2023-09-10,2028.0,2028.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065858,ROB-0043,2023-06-17 18:00:00,0.209,56.4,154.3,1700.9,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",786.0,2023-09-10,2022.0,2022.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065859,ROB-0043,2023-06-18 00:00:00,0.466,45.9,131.4,613.1,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",792.0,2023-09-10,2016.0,2016.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065860,ROB-0043,2023-06-18 06:00:00,0.413,63.8,139.5,1474.5,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",798.0,2023-09-10,2010.0,2010.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065861,ROB-0043,2023-06-18 12:00:00,0.239,47.4,156.3,1600.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",804.0,2023-09-10,2004.0,2004.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065862,ROB-0043,2023-06-18 18:00:00,0.165,51.6,66.9,1518.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",810.0,2023-09-10,1998.0,1998.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065863,ROB-0043,2023-06-19 00:00:00,0.498,45.2,50.7,1312.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",816.0,2023-09-10,1992.0,1992.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065864,ROB-0043,2023-06-19 06:00:00,0.163,70.6,122.9,1924.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",822.0,2023-09-10,1986.0,1986.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065865,ROB-0043,2023-06-19 12:00:00,0.137,59.5,133.1,1177.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",828.0,2023-09-10,1980.0,1980.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065866,ROB-0043,2023-06-19 18:00:00,0.285,68.4,136.2,1053.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",834.0,2023-09-10,1974.0,1974.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065867,ROB-0043,2023-06-20 00:00:00,0.265,64.7,62.8,1826.1,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",840.0,2023-09-10,1968.0,1968.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065868,ROB-0043,2023-06-20 06:00:00,0.347,54.6,96.6,1994.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",846.0,2023-09-10,1962.0,1962.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065869,ROB-0043,2023-06-20 12:00:00,0.39,64.6,97.8,1277.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",852.0,2023-09-10,1956.0,1956.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065870,ROB-0043,2023-06-20 18:00:00,0.454,44.8,56.0,1771.5,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",858.0,2023-09-10,1950.0,1950.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065871,ROB-0043,2023-06-21 00:00:00,0.512,58.1,102.5,1413.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",864.0,2023-09-10,1944.0,1944.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065872,ROB-0043,2023-06-21 06:00:00,0.214,44.6,101.9,804.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",870.0,2023-09-10,1938.0,1938.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065873,ROB-0043,2023-06-21 12:00:00,0.128,53.9,53.3,959.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",876.0,2023-09-10,1932.0,1932.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065874,ROB-0043,2023-06-21 18:00:00,0.206,44.2,149.3,1460.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",882.0,2023-09-10,1926.0,1926.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065875,ROB-0043,2023-06-22 00:00:00,0.397,45.4,159.4,823.5,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",888.0,2023-09-10,1920.0,1920.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065876,ROB-0043,2023-06-22 06:00:00,0.527,63.9,150.3,1281.1,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",894.0,2023-09-10,1914.0,1914.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065877,ROB-0043,2023-06-22 12:00:00,0.197,68.2,124.1,907.9,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",900.0,2023-09-10,1908.0,1908.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065878,ROB-0043,2023-06-22 18:00:00,0.35,50.1,125.3,1241.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",906.0,2023-09-10,1902.0,1902.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065879,ROB-0043,2023-06-23 00:00:00,0.351,44.1,58.3,1084.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",912.0,2023-09-10,1896.0,1896.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065880,ROB-0043,2023-06-23 06:00:00,0.18,60.4,88.3,540.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",918.0,2023-09-10,1890.0,1890.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065881,ROB-0043,2023-06-23 12:00:00,0.185,60.9,66.0,1704.5,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",924.0,2023-09-10,1884.0,1884.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065882,ROB-0043,2023-06-23 18:00:00,0.488,41.6,121.2,1375.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",930.0,2023-09-10,1878.0,1878.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065883,ROB-0043,2023-06-24 00:00:00,0.391,61.3,145.9,1515.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",936.0,2023-09-10,1872.0,1872.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065884,ROB-0043,2023-06-24 06:00:00,0.311,54.9,56.2,738.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",942.0,2023-09-10,1866.0,1866.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065885,ROB-0043,2023-06-24 12:00:00,0.135,49.1,114.9,1173.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",948.0,2023-09-10,1860.0,1860.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065886,ROB-0043,2023-06-24 18:00:00,0.321,64.6,118.2,883.0,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",954.0,2023-09-10,1854.0,1854.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065887,ROB-0043,2023-06-25 00:00:00,0.226,70.1,95.6,807.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",960.0,2023-09-10,1848.0,1848.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065888,ROB-0043,2023-06-25 06:00:00,0.392,70.1,138.2,1222.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",966.0,2023-09-10,1842.0,1842.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065889,ROB-0043,2023-06-25 12:00:00,0.485,55.1,108.7,976.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",972.0,2023-09-10,1836.0,1836.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065890,ROB-0043,2023-06-25 18:00:00,0.164,53.3,63.1,628.1,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",978.0,2023-09-10,1830.0,1830.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065891,ROB-0043,2023-06-26 00:00:00,0.139,64.7,130.7,1971.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",984.0,2023-09-10,1824.0,1824.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065892,ROB-0043,2023-06-26 06:00:00,0.324,50.0,65.1,786.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",990.0,2023-09-10,1818.0,1818.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065893,ROB-0043,2023-06-26 12:00:00,0.263,57.3,124.3,1788.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",996.0,2023-09-10,1812.0,1812.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065894,ROB-0043,2023-06-26 18:00:00,0.415,68.4,125.2,1399.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1002.0,2023-09-10,1806.0,1806.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065895,ROB-0043,2023-06-27 00:00:00,0.244,65.9,55.7,777.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1008.0,2023-09-10,1800.0,1800.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065896,ROB-0043,2023-06-27 06:00:00,0.128,65.4,136.6,1192.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1014.0,2023-09-10,1794.0,1794.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065897,ROB-0043,2023-06-27 12:00:00,0.346,50.8,123.2,973.9,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1020.0,2023-09-10,1788.0,1788.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065898,ROB-0043,2023-06-27 18:00:00,0.359,52.2,127.6,1249.0,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1026.0,2023-09-10,1782.0,1782.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065899,ROB-0043,2023-06-28 00:00:00,0.523,51.9,121.1,1856.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1032.0,2023-09-10,1776.0,1776.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065900,ROB-0043,2023-06-28 06:00:00,0.297,66.4,53.5,1479.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1038.0,2023-09-10,1770.0,1770.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065901,ROB-0043,2023-06-28 12:00:00,0.458,63.3,67.7,1460.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1044.0,2023-09-10,1764.0,1764.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065902,ROB-0043,2023-06-28 18:00:00,0.28,55.8,106.7,1670.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1050.0,2023-09-10,1758.0,1758.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065903,ROB-0043,2023-06-29 00:00:00,0.203,45.9,86.4,547.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1056.0,2023-09-10,1752.0,1752.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065904,ROB-0043,2023-06-29 06:00:00,0.385,42.7,59.4,1144.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1062.0,2023-09-10,1746.0,1746.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065905,ROB-0043,2023-06-29 12:00:00,0.308,58.2,147.4,1418.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1068.0,2023-09-10,1740.0,1740.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065906,ROB-0043,2023-06-29 18:00:00,0.374,47.6,135.5,1427.1,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1074.0,2023-09-10,1734.0,1734.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065907,ROB-0043,2023-06-30 00:00:00,0.242,58.7,73.9,539.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1080.0,2023-09-10,1728.0,1728.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065908,ROB-0043,2023-06-30 06:00:00,0.457,47.2,50.3,1635.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1086.0,2023-09-10,1722.0,1722.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065909,ROB-0043,2023-06-30 12:00:00,0.395,58.6,82.2,977.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1092.0,2023-09-10,1716.0,1716.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065910,ROB-0043,2023-06-30 18:00:00,0.311,62.2,146.6,1344.9,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1098.0,2023-09-10,1710.0,1710.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065911,ROB-0043,2023-07-01 00:00:00,0.235,66.1,149.3,1108.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1104.0,2023-09-10,1704.0,1704.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065912,ROB-0043,2023-07-01 06:00:00,0.531,53.0,102.6,595.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1110.0,2023-09-10,1698.0,1698.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065913,ROB-0043,2023-07-01 12:00:00,0.275,62.7,77.7,751.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1116.0,2023-09-10,1692.0,1692.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065914,ROB-0043,2023-07-01 18:00:00,0.213,51.8,144.4,1724.0,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1122.0,2023-09-10,1686.0,1686.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065915,ROB-0043,2023-07-02 00:00:00,0.143,55.3,64.3,1099.5,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1128.0,2023-09-10,1680.0,1680.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065916,ROB-0043,2023-07-02 06:00:00,0.274,59.9,126.4,644.0,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1134.0,2023-09-10,1674.0,1674.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065917,ROB-0043,2023-07-02 12:00:00,0.304,63.7,98.4,1493.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1140.0,2023-09-10,1668.0,1668.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065918,ROB-0043,2023-07-02 18:00:00,0.297,71.4,109.9,953.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1146.0,2023-09-10,1662.0,1662.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065919,ROB-0043,2023-07-03 00:00:00,0.228,53.0,141.1,1796.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1152.0,2023-09-10,1656.0,1656.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065920,ROB-0043,2023-07-03 06:00:00,0.507,47.4,111.1,1975.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1158.0,2023-09-10,1650.0,1650.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065921,ROB-0043,2023-07-03 12:00:00,0.326,47.5,121.4,775.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1164.0,2023-09-10,1644.0,1644.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065922,ROB-0043,2023-07-03 18:00:00,0.425,69.8,57.3,1329.5,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1170.0,2023-09-10,1638.0,1638.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065923,ROB-0043,2023-07-04 00:00:00,0.21,55.3,80.8,1441.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1176.0,2023-09-10,1632.0,1632.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065924,ROB-0043,2023-07-04 06:00:00,0.221,69.2,143.6,1192.5,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1182.0,2023-09-10,1626.0,1626.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065925,ROB-0043,2023-07-04 12:00:00,0.361,50.8,138.0,1524.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1188.0,2023-09-10,1620.0,1620.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065926,ROB-0043,2023-07-04 18:00:00,0.221,43.0,98.8,1566.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1194.0,2023-09-10,1614.0,1614.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065927,ROB-0043,2023-07-05 00:00:00,0.525,52.0,70.8,1594.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1200.0,2023-09-10,1608.0,1608.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065928,ROB-0043,2023-07-05 06:00:00,0.223,50.9,76.7,1249.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1206.0,2023-09-10,1602.0,1602.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065929,ROB-0043,2023-07-05 12:00:00,0.195,62.4,92.7,1399.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1212.0,2023-09-10,1596.0,1596.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065930,ROB-0043,2023-07-05 18:00:00,0.173,45.0,94.0,1201.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1218.0,2023-09-10,1590.0,1590.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065931,ROB-0043,2023-07-06 00:00:00,0.506,57.8,55.1,1055.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1224.0,2023-09-10,1584.0,1584.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065932,ROB-0043,2023-07-06 06:00:00,0.311,71.5,157.9,1332.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1230.0,2023-09-10,1578.0,1578.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065933,ROB-0043,2023-07-06 12:00:00,0.486,57.4,68.0,1767.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1236.0,2023-09-10,1572.0,1572.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065934,ROB-0043,2023-07-06 18:00:00,0.213,69.3,70.4,1967.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1242.0,2023-09-10,1566.0,1566.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065935,ROB-0043,2023-07-07 00:00:00,0.145,56.2,53.6,594.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1248.0,2023-09-10,1560.0,1560.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065936,ROB-0043,2023-07-07 06:00:00,0.504,67.8,114.5,944.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1254.0,2023-09-10,1554.0,1554.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065937,ROB-0043,2023-07-07 12:00:00,0.225,50.4,94.9,1743.8,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1260.0,2023-09-10,1548.0,1548.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065938,ROB-0043,2023-07-07 18:00:00,0.252,58.5,111.1,633.0,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1266.0,2023-09-10,1542.0,1542.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065939,ROB-0043,2023-07-08 00:00:00,0.216,62.3,138.2,1010.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1272.0,2023-09-10,1536.0,1536.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065940,ROB-0043,2023-07-08 06:00:00,0.364,65.1,93.5,623.4,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1278.0,2023-09-10,1530.0,1530.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065941,ROB-0043,2023-07-08 12:00:00,0.427,47.6,95.3,1720.3,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1284.0,2023-09-10,1524.0,1524.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065942,ROB-0043,2023-07-08 18:00:00,0.196,51.7,85.8,1882.2,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1290.0,2023-09-10,1518.0,1518.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065943,ROB-0043,2023-07-09 00:00:00,0.196,64.3,96.7,1495.7,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1296.0,2023-09-10,1512.0,1512.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
READ-065944,ROB-0043,2023-07-09 06:00:00,0.427,72.8,77.3,617.6,CONVEYOR-C2,Hokkaido Lab,"Climate Controlled (22-25°C, 50% RH)",1302.0,2023-09-10,1506.0,1506.0,True,labelled_failure_timeline,3,48.699999999999996,16.23333333333333,1,0,2,0,0,Healthy
