reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption,model_type,factory_location,operating_environment,cumulative_hours,failure_time,rul_hours_raw,rul_hours,is_failure_robot,label_status,total_maintenance_count,total_downtime_hours,avg_downtime_hours,repair_count,replacement_count,lubrication_count,calibration_count,inspection_count,health_risk_label,vibration_rolling_mean_7d,temperature_rolling_mean_7d,torque_rolling_mean_7d,power_rolling_mean_7d,vibration_rolling_std_7d,temperature_rolling_std_7d,torque_rolling_std_7d,power_rolling_std_7d,wear_trend_slope,load_stress_index,vibration_short_long_diff,temperature_short_long_diff
READ-065510,ROB-0042,2023-11-22 00:00:00,0.17,70.9,87.9,852.8,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3768.0,2024-01-15,1296.0,1296.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.38146428571428576,61.25357142857143,109.45714285714287,1273.5285714285715,0.12614438586261403,7.710814058136362,34.615629402652765,409.7532408812635,0.0004797482211275328,331207.2,-0.007464285714285757,4.321428571428569
READ-065511,ROB-0042,2023-11-22 06:00:00,0.437,43.3,111.2,1950.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3774.0,2024-01-15,1290.0,1290.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3891071428571428,60.628571428571426,107.37857142857142,1278.7000000000003,0.12262147092689399,8.425088510046429,32.56983786610457,417.5565829920543,-0.0003675424192665558,419668.8,-0.0006071428571428616,-1.4785714285714207
READ-065512,ROB-0042,2023-11-22 12:00:00,0.303,72.7,129.1,1977.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3780.0,2024-01-15,1284.0,1284.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3909285714285714,60.71071428571429,108.72500000000001,1300.5,0.12087579440052358,8.534389660561956,32.663941212835226,437.78155300120693,-0.002091954022988504,487998.0,-0.024928571428571356,4.064285714285717
READ-065513,ROB-0042,2023-11-22 18:00:00,0.389,68.5,147.3,937.2,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3786.0,2024-01-15,1278.0,1278.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3892857142857143,60.93928571428571,110.83571428571429,1300.8464285714288,0.12056682706432878,8.657787728963346,33.19370996065942,437.47918933120013,-0.0017564313081554447,557677.8,-0.06453571428571431,2.910714285714292
READ-065514,ROB-0042,2023-11-23 00:00:00,0.314,53.1,102.7,1990.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3792.0,2024-01-15,1272.0,1272.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.38807142857142857,60.71071428571428,109.09642857142858,1317.55,0.12116775288262266,8.780801418149341,32.252033896735725,454.8323179012326,-0.0026403940886699498,389438.4,-0.027321428571428552,-1.3107142857142833
READ-065515,ROB-0042,2023-11-23 06:00:00,0.338,61.1,94.0,1025.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3798.0,2024-01-15,1266.0,1266.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.38125000000000003,60.62857142857143,109.72857142857143,1305.6464285714287,0.11828203113275008,8.765456492004708,31.755044593620973,458.07622241536234,-0.0018918992884510116,357012.0,-0.04525000000000001,3.221428571428575
READ-065516,ROB-0042,2023-11-23 12:00:00,0.478,69.4,60.8,1823.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3804.0,2024-01-15,1260.0,1260.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3852857142857143,61.11071428571428,106.26071428571429,1300.8607142857145,0.11962715446191996,8.866430209282909,31.601176012876895,451.6700716060967,-0.001305966064586753,231283.19999999998,-0.005535714285714255,1.9142857142857252
READ-065517,ROB-0042,2023-11-23 18:00:00,0.409,61.9,99.5,1146.6,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3810.0,2024-01-15,1254.0,1254.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3915,60.92142857142857,104.64285714285714,1293.2785714285715,0.11599537027798092,8.787843334754575,30.701832839140742,452.4409585849754,-0.0023234811165845646,379095.0,-0.006749999999999978,0.4535714285714292
READ-065518,ROB-0042,2023-11-24 00:00:00,0.176,49.2,102.6,1981.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3816.0,2024-01-15,1248.0,1248.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3807142857142857,60.542857142857144,105.175,1311.3857142857144,0.12156140260450507,9.06198525266824,30.525916432993046,469.7714958433289,-0.0032293377120963325,391521.6,-0.03046428571428572,-0.1428571428571388
READ-065519,ROB-0042,2023-11-24 06:00:00,0.397,67.3,96.7,792.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3822.0,2024-01-15,1242.0,1242.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3778214285714286,60.550000000000004,106.28571428571429,1320.2214285714285,0.12011570149664745,9.067422354128437,29.583875917224148,456.97536715940913,-0.0023368910782703882,369587.4,-0.012821428571428595,1.3999999999999915
READ-065520,ROB-0042,2023-11-24 12:00:00,0.285,46.1,70.7,1191.5,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3828.0,2024-01-15,1236.0,1236.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3794642857142857,59.896428571428565,106.36785714285715,1293.935714285714,0.11844970245037334,9.431840562801959,29.47778892119523,441.6614584299091,-0.004124521072796935,270639.60000000003,-0.06271428571428572,-3.7714285714285722
READ-065521,ROB-0042,2023-11-24 18:00:00,0.267,67.6,122.6,1979.9,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3834.0,2024-01-15,1230.0,1230.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.36885714285714283,60.33571428571429,108.25,1341.3999999999999,0.11454635622693413,9.496050418198793,28.736201197431424,441.4086382547657,-0.003490968801313629,470048.39999999997,-0.08760714285714283,-2.785714285714292
READ-065522,ROB-0042,2023-11-25 00:00:00,0.213,58.6,139.2,1839.9,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3840.0,2024-01-15,1224.0,1224.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.36864285714285716,60.271428571428565,110.33571428571429,1364.8892857142857,0.11484231194884828,9.501690186599243,28.789378369084428,450.03833280295606,-0.005831964969896005,534528.0,-0.07814285714285713,-0.37142857142857366
READ-065523,ROB-0042,2023-11-25 06:00:00,0.186,67.1,142.0,566.6,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3846.0,2024-01-15,1218.0,1218.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.35753571428571435,60.26428571428571,109.84285714285716,1347.9964285714286,0.11698764801618908,9.496284430734894,28.09190510227336,471.0859742891507,-0.0061628352490421465,546132.0,-0.11978571428571433,-0.41428571428571814
READ-065524,ROB-0042,2023-11-25 12:00:00,0.252,46.0,111.8,2035.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3852.0,2024-01-15,1212.0,1212.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.352,59.878571428571426,108.49285714285713,1383.8500000000001,0.11822107351154522,9.85477350559417,26.997502334014758,484.097137099724,-0.00655008210180624,430653.6,-0.12249999999999997,-0.0535714285714306
READ-065525,ROB-0042,2023-11-25 18:00:00,0.402,46.7,117.1,1873.3,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3858.0,2024-01-15,1206.0,1206.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.34832142857142856,59.54642857142857,110.29285714285713,1424.3464285714288,0.11483806749519822,10.142849411279563,25.759628599971414,475.5417039640117,-0.0049663382594417075,451771.8,-0.08507142857142858,-4.9464285714285765
READ-065526,ROB-0042,2023-11-26 00:00:00,0.255,60.7,83.9,2011.2,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3864.0,2024-01-15,1200.0,1200.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3408571428571428,59.339285714285715,110.06785714285715,1441.1714285714286,0.11382856319457675,10.054420044630245,25.96830052728002,487.9605933217576,-0.004737821565407772,324189.60000000003,-0.06710714285714275,-4.214285714285715
READ-065527,ROB-0042,2023-11-26 06:00:00,0.497,63.8,143.6,749.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3870.0,2024-01-15,1194.0,1194.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.34675,59.525,111.2357142857143,1432.0285714285715,0.1175627885823538,10.088226544582295,26.731202662192267,498.70796015685426,-0.003654351395730706,555732.0,0.004750000000000032,-5.225000000000001
READ-065528,ROB-0042,2023-11-26 12:00:00,0.266,50.0,63.9,543.5,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3876.0,2024-01-15,1188.0,1188.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.34025000000000005,59.732142857142854,111.01071428571427,1424.6464285714285,0.11678616895531428,9.817824061988954,27.11318306225212,510.56348426836695,-0.0034474548440065673,247676.4,0.01474999999999993,-4.432142857142857
READ-065529,ROB-0042,2023-11-26 18:00:00,0.262,65.9,116.2,910.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3882.0,2024-01-15,1182.0,1182.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.33499999999999996,60.260714285714286,111.54642857142858,1394.482142857143,0.11688519216799063,9.73391700250419,27.06029594077115,515.2513259842931,-0.0034800218938149975,451088.4,-0.015000000000000013,-0.1607142857142776
READ-065530,ROB-0042,2023-11-27 00:00:00,0.432,71.3,139.7,1234.1,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3888.0,2024-01-15,1176.0,1176.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.34299999999999997,60.714285714285715,112.85000000000001,1402.5285714285715,0.1155287362039802,9.947220504603067,27.5186065000338,510.7447335579132,-0.0037712096332786,543153.6,0.021250000000000047,2.0357142857142847
READ-065531,ROB-0042,2023-11-27 06:00:00,0.557,47.4,72.9,1219.7,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3894.0,2024-01-15,1170.0,1170.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3442142857142857,59.99285714285715,111.1857142857143,1380.425,0.11764993810668961,10.159575981653177,28.493413329655723,504.52812690011064,-0.0007613574165298304,283872.60000000003,0.03503571428571428,-1.3428571428571487
READ-065532,ROB-0042,2023-11-27 12:00:00,0.417,69.0,75.9,636.5,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3900.0,2024-01-15,1164.0,1164.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.33925,59.88571428571429,108.83214285714287,1349.185714285714,0.11113476137188193,10.043413699044699,28.592514606700675,522.8770245012907,0.0014573070607553367,296010.0,0.07774999999999999,3.5142857142857125
READ-065533,ROB-0042,2023-11-27 18:00:00,0.201,52.2,86.0,951.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3906.0,2024-01-15,1158.0,1158.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.33828571428571436,60.17142857142857,106.56428571428572,1318.8500000000001,0.11224736477740069,9.688169843713252,27.753401049984312,520.3389632409505,-0.0004471811713191029,335916.0,0.06346428571428564,-0.1964285714285765
READ-065534,ROB-0042,2023-11-28 00:00:00,0.268,59.4,68.9,2060.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3912.0,2024-01-15,1152.0,1152.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.33917857142857144,60.021428571428565,106.58571428571427,1361.7142857142858,0.11155867201426904,9.665607495339763,27.722977691140837,530.492854501594,-0.0017227695675971538,269536.80000000005,0.021571428571428575,-3.021428571428565
READ-065535,ROB-0042,2023-11-28 06:00:00,0.544,61.8,109.0,1234.2,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3918.0,2024-01-15,1146.0,1146.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3450714285714286,59.76428571428571,104.92142857142858,1359.375,0.1179167718323608,9.512456328247998,26.0178621996342,530.9206871261651,0.00010673234811165885,427062.0,0.0124285714285714,0.835714285714289
READ-065536,ROB-0042,2023-11-28 12:00:00,0.534,49.6,88.8,861.1,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3924.0,2024-01-15,1140.0,1140.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3501071428571429,59.74285714285715,104.05,1350.9500000000003,0.12294302784313577,9.535447650989537,26.138654503613235,537.0744768686225,0.0018831417624521078,348451.2,0.03664285714285709,-3.9928571428571473
READ-065537,ROB-0042,2023-11-28 18:00:00,0.386,56.0,131.5,951.2,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3930.0,2024-01-15,1134.0,1134.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.34410714285714283,59.16428571428572,104.125,1333.0678571428573,0.11655751696868254,9.238454828543983,26.216980996914838,541.9026289832358,0.0037665571975916802,516795.0,0.08889285714285722,-2.4642857142857153
READ-065538,ROB-0042,2023-11-29 00:00:00,0.298,49.4,107.0,1634.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3936.0,2024-01-15,1128.0,1128.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.34867857142857145,58.396428571428565,104.80714285714285,1360.9678571428572,0.11189282357798433,9.11963620712277,26.02697928676418,536.3417187753928,0.002044061302681993,421152.0,0.0918214285714285,-4.196428571428562
READ-065539,ROB-0042,2023-11-29 06:00:00,0.527,72.5,71.9,1881.9,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3942.0,2024-01-15,1122.0,1122.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3518928571428572,59.43928571428571,103.40357142857144,1358.5214285714285,0.11575015855863509,8.998120762063445,26.7199118725379,533.7032858261115,0.0040626710454296664,283429.80000000005,0.08435714285714285,-2.5642857142857096
READ-065540,ROB-0042,2023-11-29 12:00:00,0.276,55.3,90.7,1473.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3948.0,2024-01-15,1116.0,1116.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3509285714285714,58.817857142857136,102.03214285714284,1340.507142857143,0.11628379351793006,8.642189947573884,26.334853030290216,520.3868425248822,0.0031138478379857696,358083.60000000003,0.020821428571428546,-0.5178571428571388
READ-065541,ROB-0042,2023-11-29 18:00:00,0.245,59.1,137.5,1600.5,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3954.0,2024-01-15,1110.0,1110.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3457857142857143,58.482142857142854,101.68214285714285,1364.1964285714287,0.11771319732891797,8.432171794029175,25.770009177644365,516.4298062675973,0.002633278598795841,543675.0,-0.009285714285714286,0.5928571428571487
READ-065542,ROB-0042,2023-11-30 00:00:00,0.467,51.4,168.5,998.1,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3960.0,2024-01-15,1104.0,1104.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.35125,58.42142857142857,104.03214285714284,1328.7714285714285,0.11971714348598701,8.47835401316121,28.699903904490437,505.8235505970684,0.003276683087027915,667260.0,0.02749999999999997,1.153571428571432
READ-065543,ROB-0042,2023-11-30 06:00:00,0.263,60.1,99.6,1401.9,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3966.0,2024-01-15,1098.0,1098.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3485714285714286,58.385714285714286,104.23214285714286,1342.232142857143,0.1208581747863932,8.468753648547606,28.64686723963903,502.44398623024887,0.0025194307608100725,395013.6,-0.03582142857142856,-1.9107142857142847
READ-065544,ROB-0042,2023-11-30 12:00:00,0.167,64.0,105.8,2099.2,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3972.0,2024-01-15,1092.0,1092.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3374642857142857,58.19285714285714,105.83928571428571,1352.0821428571428,0.12279808242647358,8.267738665772079,27.353073350048298,514.7782730555493,0.002204980842911878,420237.6,-0.051964285714285685,0.4571428571428626
READ-065545,ROB-0042,2023-11-30 18:00:00,0.496,51.3,165.5,1280.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3978.0,2024-01-15,1086.0,1086.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.34057142857142864,57.81428571428571,108.19642857142857,1356.8464285714285,0.12574059969913604,8.334120597733525,29.54268076482713,513.4216182972054,0.003944170771756979,658359.0,0.007678571428571368,-1.1142857142857139
READ-065546,ROB-0042,2023-12-01 00:00:00,0.57,56.2,115.5,1823.9,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3984.0,2024-01-15,1080.0,1080.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.35464285714285715,58.06428571428571,108.65714285714286,1351.2214285714285,0.1286537743355927,8.169510356863471,29.55275795328589,507.1501131830575,0.004333333333333333,460152.0,0.01935714285714285,-0.16428571428571104
READ-065547,ROB-0042,2023-12-01 06:00:00,0.29,67.6,163.7,963.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3990.0,2024-01-15,1074.0,1074.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.35082142857142856,58.074999999999996,111.04999999999998,1357.314285714286,0.12893784134697187,8.182258358903848,31.214485004146283,501.1774452628654,0.0041918445539135185,653163.0,0.029928571428571416,1.7000000000000028
READ-065548,ROB-0042,2023-12-01 12:00:00,0.522,70.2,96.7,1301.6,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",3996.0,2024-01-15,1068.0,1068.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3592857142857143,58.93571428571429,111.97857142857143,1361.2464285714286,0.1321948217574004,8.143400613071515,30.344288096869548,500.2593856688111,0.0049343185550082104,386413.2,0.11021428571428565,2.3892857142857125
READ-065549,ROB-0042,2023-12-01 18:00:00,0.541,65.5,151.4,1889.8,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4002.0,2024-01-15,1062.0,1062.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3690714285714286,58.86071428571428,113.00714285714287,1358.0285714285715,0.1352172267601225,8.069987346160822,31.193873194390648,496.4075363211188,0.005544608648056923,605902.8,0.1116785714285714,6.01428571428572
READ-065550,ROB-0042,2023-12-02 00:00:00,0.183,62.7,109.8,856.1,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4008.0,2024-01-15,1056.0,1056.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.368,59.00714285714286,111.95714285714284,1322.892857142857,0.13661137092741085,8.102214081093699,30.771504718578544,495.8538329495844,0.00293103448275862,440078.39999999997,0.016000000000000014,7.49285714285714
READ-065551,ROB-0042,2023-12-02 06:00:00,0.543,45.3,66.4,898.1,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4014.0,2024-01-15,1050.0,1050.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.38075,58.228571428571435,109.25714285714285,1334.732142857143,0.1356522310092162,8.339680122778368,31.34909093810381,480.8581449816971,0.0027796934865900375,266529.60000000003,0.06650000000000006,2.6964285714285623
READ-065552,ROB-0042,2023-12-02 12:00:00,0.578,53.7,62.8,1401.6,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4020.0,2024-01-15,1044.0,1044.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3923928571428572,58.50357142857143,107.50714285714287,1312.1107142857143,0.13815941926729106,8.043192757571447,32.546672226448486,461.1913247548149,0.003215380405035577,252456.0,0.06885714285714284,-1.7035714285714292
READ-065553,ROB-0042,2023-12-02 18:00:00,0.453,63.8,154.8,1011.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4026.0,2024-01-15,1038.0,1038.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.39421428571428574,59.114285714285714,108.85357142857143,1281.3142857142855,0.13862615784985033,7.757897495131885,33.71698640088809,451.0074859477976,0.003739463601532566,623224.8,0.04503571428571429,-2.739285714285714
READ-065554,ROB-0042,2023-12-03 00:00:00,0.163,64.8,126.1,686.8,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4032.0,2024-01-15,1032.0,1032.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.39092857142857146,59.260714285714286,110.3607142857143,1234.0142857142857,0.14306717628868232,7.827318697320175,33.502739957443545,440.9618810386004,0.0009261083743842358,508435.19999999995,0.043321428571428566,-2.3607142857142875
READ-065555,ROB-0042,2023-12-03 06:00:00,0.498,46.8,127.1,1053.1,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4038.0,2024-01-15,1026.0,1026.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.39096428571428576,58.653571428571425,109.77142857142857,1244.8607142857143,0.1430947580743605,8.116169601154786,33.038326308864455,432.2492502311567,0.0025591133004926104,513229.8,0.03203571428571422,-1.3785714285714192
READ-065556,ROB-0042,2023-12-03 12:00:00,0.221,66.9,72.8,1000.7,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4044.0,2024-01-15,1020.0,1020.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3893571428571429,59.25714285714286,110.08928571428571,1261.189285714286,0.14479288254599676,8.077102000072596,32.62083337134828,412.9795245030079,0.0003114395183360693,294403.2,-0.05560714285714291,1.317857142857143
READ-065557,ROB-0042,2023-12-03 18:00:00,0.2,63.1,98.2,934.3,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4050.0,2024-01-15,1014.0,1014.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3871428571428571,59.15714285714285,109.44642857142857,1262.042857142857,0.14726562403074248,8.008857530372167,32.673270105165166,412.251696246603,-0.0020985221674876854,397710.0,-0.1166428571428571,1.2428571428571473
READ-065558,ROB-0042,2023-12-04 00:00:00,0.302,62.4,96.7,1873.7,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4056.0,2024-01-15,1008.0,1008.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3825,58.839285714285715,107.91071428571429,1284.8857142857144,0.14784714328581988,7.6788955265673815,32.205823481748865,428.06294164594823,-0.002371647509578545,392215.2,-0.07724999999999999,0.9607142857142819
READ-065559,ROB-0042,2023-12-04 06:00:00,0.225,47.5,93.7,1158.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4062.0,2024-01-15,1002.0,1002.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.37064285714285716,58.84285714285714,108.65357142857144,1282.6821428571432,0.14664222379295047,7.6733993901697986,31.602595792854757,428.5694403767821,-0.0021505199781061855,380609.4,-0.13364285714285717,1.1321428571428527
READ-065560,ROB-0042,2023-12-04 12:00:00,0.408,51.7,117.0,1625.5,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4068.0,2024-01-15,996.0,996.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3703214285714286,58.225,110.12142857142858,1318.0035714285716,0.14654668162118123,7.520225814182468,30.973158716000547,413.8427635584994,-0.00150656814449918,475956.0,-0.08657142857142858,-2.049999999999997
READ-065561,ROB-0042,2023-12-04 18:00:00,0.525,46.8,68.4,1634.9,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4074.0,2024-01-15,990.0,990.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.38189285714285715,58.03214285714286,109.49285714285713,1342.4142857142856,0.14546944169002793,7.746303948834242,31.651960662123503,411.5696212327798,-0.0017074438970990696,278661.60000000003,-0.016892857142857154,-5.932142857142864
READ-065562,ROB-0042,2023-12-05 00:00:00,0.486,67.7,115.7,1192.3,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4080.0,2024-01-15,984.0,984.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3896785714285715,58.32857142857143,111.16428571428571,1311.4107142857142,0.1449809830623845,7.9565420156347395,30.64877756351084,387.4720800830893,-0.001842090859332239,472056.0,0.02132142857142849,-4.903571428571425
READ-065563,ROB-0042,2023-12-05 06:00:00,0.203,61.0,89.3,896.0,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4086.0,2024-01-15,978.0,978.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3775,58.300000000000004,110.46071428571429,1299.332142857143,0.1458572361363443,7.9450427125160115,30.925170609855606,395.16307656045007,-0.0019967159277504113,364879.8,0.028000000000000025,-1.500000000000007
READ-065564,ROB-0042,2023-12-05 12:00:00,0.477,73.8,114.7,1883.2,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4092.0,2024-01-15,972.0,972.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3754642857142857,59.16428571428571,111.38571428571429,1335.8357142857142,0.143977745745102,8.273080589107208,30.639308017107616,400.356235087635,-1.9430760810071568e-05,469352.4,0.047285714285714264,3.160714285714292
READ-065565,ROB-0042,2023-12-05 18:00:00,0.568,56.3,59.6,1164.4,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4098.0,2024-01-15,966.0,966.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3819642857142857,59.175,108.81785714285715,1343.45,0.1485080075513717,8.269024081429396,31.878973141734487,394.75826217516493,0.0014868637110016414,244240.80000000002,0.051535714285714296,5.5249999999999915
READ-065566,ROB-0042,2023-12-06 00:00:00,0.582,62.3,66.4,1168.5,ARM-X9,Fukuoka Center,"Standard Factory (25-30°C, 60% RH)",4104.0,2024-01-15,960.0,960.0,True,labelled_failure_timeline,4,37.0,9.25,1,0,1,1,1,Healthy,0.3921071428571429,59.635714285714286,107.36785714285715,1326.825,0.1522131398634491,8.06098120512745,32.87257163059298,391.860215652357,0.0022985769020251764,272505.60000000003,0.06539285714285714,3.714285714285708
